Event id;Event start date;Event stop date;Venue name;Event name;Venue address;Venue city;Venue state;Postal code;Latitude;Longitude;Cancelled
E0-001-093126072-3;2016-06-09 16:00:00;;Grand Army Plaza;Intro to Photoshop;Flatbush Ave. at Eastern Pkwy;Brooklyn;NY;11238;40.6695973;-73.9449517;
E0-001-090640341-4;2016-06-09 15:00:00;;New England Aquarium;Hays Companies White Board Seminar Series - Enterprise Cost Containment;Central Wharf;Boston;MA;02110;42.3590025;-71.0506310;
E0-001-093281226-8;2016-06-09 14:00:00;;Grand Army Plaza;Summer Reading Kickoff: Life-size Candy Land;Flatbush Ave. at Eastern Pkwy;Brooklyn;NY;11238;40.6695973;-73.9449517;
E0-001-091091236-2;2016-06-09 13:05:00;;Coca Cola Field;Buffalo vs. Rochester;275 Washington Street;Buffalo;NY;14203;42.8807304;-78.8747807;
E0-001-089409245-8;2016-06-09 13:05:00;;Coca Cola Field;Rochester Red Wings at Buffalo Bisons;275 Washington Street;Buffalo;NY;14203;42.8807304;-78.8747807;
E0-001-092940254-8;2016-06-09 13:01:00;;Yankee Stadium;PARKING PASSES ONLY Angels at Yankees;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-084882550-3;2016-06-09 12:00:00;;Cornell University;Reunion 2016;410 Thurston Ave;Ithaca;NY;14850;42.4569699;-76.4708897;
E0-001-090181348-5;2016-06-09 11:15:00;;The Metropolitan Museum of Art;The Art of Music: Pleasing Eye and Ear Alike;1000 Fifth Avenue;New York;NY;10028;40.7792134;-73.9634699;
E0-001-086249503-4;2016-06-09 11:00:00;;New Jersey Performing Arts Center;R.A.M.P. Recital;36 Park Place;Newark;NJ;;40.7394910;-74.1681035;
E0-001-092932913-9;2016-06-09 10:00:00;;Grand Army Plaza;Summer Reading Kickoff: On Your Mark, Get Set, READ!;Flatbush Ave. at Eastern Pkwy;Brooklyn;NY;11238;40.6695973;-73.9449517;
E0-001-093281225-9;2016-06-09 10:00:00;;Grand Army Plaza;Summer Reading Kickoff Celebration! - Featured Event;Flatbush Ave. at Eastern Pkwy;Brooklyn;NY;11238;40.6695973;-73.9449517;
E0-001-089647806-9;2016-06-09 09:30:00;;The Metropolitan Museum of Art;Educator Workshop: How Can I Foster Perspective-Taking?;1000 Fifth Avenue;New York;NY;10028;40.7792134;-73.9634699;
E0-001-085386642-5@2016060908;2016-06-09 08:30:00;;New York, New York, United States;Human Resources and Employment Law Essentials: 2-Day In-Person Seminar;New York, New York, United States;New York;NY;;40.7127837;-74.0059413;
E0-001-092837860-6;2016-06-09 08:30:00;;New York, New York, United States;SmartCEO Learning Channel: Executive Presentations and Communications - June 9;New York, New York, United States;New York;NY;;40.7127837;-74.0059413;
E0-001-092970871-6;2016-06-09 08:00:00;2016-06-09 15:00:00;Mohegan Sun Resort and Casino;WAI Operations Summit & Wire Expo 2016;1 Mohegan Sun Boulevard;Uncasville;CT;06382;41.4915974;-72.0914563;
E0-001-090365639-8;2016-06-09 08:00:00;;Cornell University;Cornell Native American Alumni Association (CNAAA) Reunion;410 Thurston Ave;Ithaca;NY;14850;42.4569699;-76.4708897;
E0-001-093182094-1;2016-06-09 00:00:00;2016-06-09 00:00:00;Webster Theatre;The Legends Of American Country;39-41 Webster Street;Hartford;CT;06114;41.7444989;-72.6829099;
E0-001-071549864-1;2016-06-09 00:00:00;;Toad's Place;MOBB DEEP;300 York Street;New Haven;CT;06511;41.3115428;-72.9293649;
E0-001-090182287-2;2016-06-09 00:00:00;;The Metropolitan Museum of Art;Art Up Close: Edgar Degas and Femininity;1000 Fifth Avenue;New York;NY;10028;40.7792134;-73.9634699;
E0-001-089647302-8;2016-06-09 00:00:00;;The Metropolitan Museum of Art;Ancestors, Spirits and Deities in the Arts of Africa, Oceania and the Americas;1000 Fifth Avenue;New York;NY;10028;40.7792134;-73.9634699;
E0-001-089643971-4;2016-06-09 00:00:00;;The Metropolitan Museum of Art;Great Rooms: Life Styles of the Rich and Royal;1000 Fifth Avenue;New York;NY;10028;40.7792134;-73.9634699;
E0-001-089645081-4;2016-06-09 00:00:00;;The Metropolitan Museum of Art;American Paintings and Sculpture;1000 Fifth Avenue;New York;NY;10028;40.7792134;-73.9634699;
E0-001-089606633-2;2016-06-09 00:00:00;;Yankee Stadium;Yankee Stadium Tours;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-092582418-6;2016-06-09 00:00:00;;MIT Massachusetts Institute of Technology;MIT Short Programs - Real Estate Finance: Advanced;77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-093146159-9;2016-06-09 00:00:00;;New York, New York, United States;Amanda Ruzza - w/ FRILUCHA;New York, New York, United States;New York;NY;;40.7127837;-74.0059413;
E0-001-092605860-1;2016-06-08 21:30:00;;Rockwood Music Hall;Sweet Crude;196 Allen Street;New York;NY;10002;40.722482;-73.9886929;
E0-001-092876416-8;2016-06-08 21:30:00;;Rockwood Music Hall;Romy at Rockwood Music Hall;196 Allen Street;New York;NY;10002;40.722482;-73.9886929;
E0-001-092127967-0;2016-06-08 21:15:00;;Mercury Lounge;Rationale;217 East Houston Street;New York;NY;10002;40.722036;-73.986806;
E0-001-093069551-5;2016-06-08 21:00:00;;Lupo's Heartbreak Hotel;Anderson .Paak & The Free Nationals;79 Washington Street;Providence;RI;02903;41.8238070;-71.4145510;
E0-001-092481775-4;2016-06-08 21:00:00;;Great Scott;Holly Miranda;1222 Commonwealth Ave;Allston;MA;02134;42.3501156;-71.1306673;
E0-001-091451359-4;2016-06-08 21:00:00;;The Met;DIIV    The Paranoyds;1005 Main Street;Pawtucket;RI;02860;41.86307352162105;-71.40027875106506;
E0-001-090893107-2;2016-06-08 21:00:00;;Rockwood Music Hall;Fred Eaglesmith;196 Allen Street;New York;NY;10002;40.722482;-73.9886929;
E0-001-092560010-6;2016-06-08 21:00:00;;Borgata Hotel Casino & Spa;Dr. Bill, Artie Januario, Al Lubel;One Borgata Way;Atlantic City;NJ;08401;39.3783892;-74.4353557;
E0-001-092588451-3;2016-06-08 21:00:00;;Club Metronome;Burlington Discover Jazz Festival Presents: Naughty Professor;Main St.;Burlington;VT;05401;44.4762452;-73.2037218;
E0-001-093073661-8;2016-06-08 20:45:00;;The Lilypad;Pandelis Karayorgis Quintet Seth Meicht, tenor sax Jeb Bishop, trombone Pandelis Karayorgis, piano N;Inman Square 1353 Cambridge Street;Cambridge;MA;02139;42.3738079;-71.1000880;
E0-001-093247814-3;2016-06-08 20:30:00;;B.B. King Blues Club and Grill;PRINCE Birthday Celebration  w/ NYC's Funkiest Band  DAYS OF WILD;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-093304481-9;2016-06-08 20:30:00;;B.B. King Blues Club and Grill;Days of Wild;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-089326383-7@2016060820;2016-06-08 20:00:00;;Beacon Theatre;Jerry Seinfeld;2124 Broadway (at 74th);New York;NY;10023;40.7805932;-73.9813180;
E0-001-093234920-3;2016-06-08 20:00:00;;Webster Hall;Bryce Vine;125 East Eleventh Street;New York;NY;10003;40.7317679;-73.9892102;
E0-001-092296042-3;2016-06-08 20:00:00;;The Bowery Ballroom;Hippo Campus;6 Delancey Street;New York;NY;10002;40.7203640;-73.9935420;
E0-001-091387735-2;2016-06-08 20:00:00;;B.B. King Blues Club and Grill;Freshlyground;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-093237880-7;2016-06-08 20:00:00;;B.B. King Blues Club and Grill;Freshleyground;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-091571282-8;2016-06-08 20:00:00;;Knitting Factory;Boom Forest Residency W/ Little Anchor, Humeysha and Papa Bear and the;361 Metropolitan Avenue;Brooklyn;NY;11211;40.7140955;-73.9559650;
E0-001-092971310-7;2016-06-08 20:00:00;;The Middle East;Royce 5'9;472 Massachussets Avenue;Cambridge;MA;02139;42.363752;-71.101252;
E0-001-093251002-3;2016-06-08 20:00:00;;Bug Jar;PITY SEX w/ PWR BTTM / PETAL / & SECRET PIZZA;219 Monroe Avenue;Rochester;NY;14607;43.1500594;-77.6000129;
E0-001-091675900-2;2016-06-08 20:00:00;;Bug Jar;PITY SEX w/ TBA (NIGHT IS FULL... BANDS WILL BE ANNOUNCED SHORTLY);219 Monroe Avenue;Rochester;NY;14607;43.1500594;-77.6000129;
E0-001-092978004-8;2016-06-08 20:00:00;;Rockwood Music Hall;Tawnya Reynolds;196 Allen Street;New York;NY;10002;40.722482;-73.9886929;
E0-001-092856233-9;2016-06-08 20:00:00;;Zeiterion Performing Arts Center;CeeLo Green;684 Purchase Street;New Bedford;MA;02740;41.6333843;-70.9256590;
E0-001-091368715-7;2016-06-08 20:00:00;;Hampton Beach Casino Ballroom;Jackson Browne;169 OCEAN BOULEVARD;Hampton;NH;03842;42.9097209;-70.8109439;
E0-001-093074323-8;2016-06-08 20:00:00;;Portsmouth Music Hall;King;28 Chestnut Street;Portsmouth;NH;03801;43.0757507;-70.7595661;
E0-001-089512818-5@2016060819;2016-06-08 19:30:00;;Webster Bank Arena (formerly Arena at Harbor Yard);Cirque Du Soleil - Ovo;600 Main Street;Bridgeport;CT;06604;41.1828225;-73.1810042;
E0-001-084475749-9@2016060819;2016-06-08 19:30:00;;Shubert Theater;Kinky Boots;247 College Street;New Haven;CT;06510;41.3065907;-72.9291377;
E0-001-092280040-4;2016-06-08 19:30:00;;Webster Hall;PVRIS (16+ Event);125 East Eleventh Street;New York;NY;10003;40.7317679;-73.9892102;
E0-001-093097513-8;2016-06-08 19:30:00;;Montage Music Hall;The Town Pants;50 Chestnut St.;Rochester;NY;14604;43.1558837;-77.6028974;
E0-001-091765455-5;2016-06-08 19:30:00;;The Egg;Bela Fleck;1 State St.;Albany;NY;12203;42.65054022462812;-73.7582225500488;
E0-001-093225655-0;2016-06-08 19:30:00;;The Stress Factory;Stuttering John and Friends Reunion Show;90 Church Street;New Brunswick;NJ;08901;40.49601419999998;-74.44341315641407;
E0-001-085104025-4;2016-06-08 19:30:00;;Symphony Space;Selected Shorts: An Evening With John Irving;2537 Broadway at 95th Street;New York;NY;10025;40.7939420;-73.9729060;
E0-001-092996932-6;2016-06-08 19:30:00;;Harrah's Atlantic City;The Hansen Foundation presents The Street Life Concert 2016;777 Harrah South Boulevard;Atlantic City;NJ;08401;39.38420633796893;-74.4283139970978;
E0-001-092673394-2;2016-06-08 19:30:00;;Harrah's Atlantic City;Melanie Rice;777 Harrah South Boulevard;Atlantic City;NJ;08401;39.38420633796893;-74.4283139970978;
E0-001-092205139-0;2016-06-08 19:30:00;;Sportsmen's Tavern;Stu Hamm;326 Amherst Street;Buffalo;NY;;42.9376812;-78.8917205;
E0-001-091091232-6;2016-06-08 19:05:00;;Coca Cola Field;Buffalo vs. Rochester;275 Washington Street;Buffalo;NY;14203;42.8807304;-78.8747807;
E0-001-089415486-4;2016-06-08 19:05:00;;Coca Cola Field;Rochester Red Wings at Buffalo Bisons;275 Washington Street;Buffalo;NY;14203;42.8807304;-78.8747807;
E0-001-090387738-0;2016-06-08 19:05:00;;Yankee Stadium;New York Yankees vs. Los Angeles Angels of Anaheim;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-091838976-4;2016-06-08 19:00:00;;PlayStation Theater;MattyB;1515 Broadway at West 44th Street;New York;NY;10036;40.75779293511738;-73.98639362537841;
E0-001-091578432-0;2016-06-08 19:00:00;;Irving Plaza;WFUV Presents Benjamin Clementine;17 Irving Place;New York;NY;10003;40.7349170;-73.9884469;
E0-001-092898922-6;2016-06-08 19:00:00;;Museum of Modern Art;Love Birds;11 West 53 Street;New York;NY;10019;40.7614006;-73.9776211;
E0-001-092127966-1;2016-06-08 19:00:00;;Paradise Rock Club;Birdy;967 Commonwealth Avenue;Boston;MA;02115;42.3516986;-71.1196433;
E0-001-093148595-1;2016-06-08 19:00:00;;The Middle East;Mashrou' Leila - Two Day Pass;472 Massachussets Avenue;Cambridge;MA;02139;42.363752;-71.101252;
E0-001-093234916-0;2016-06-08 19:00:00;;The Middle East;Communion Boston Ft. Matt Mason, Imagined Herbal Flows, Adam Jensen, C;472 Massachussets Avenue;Cambridge;MA;02139;42.363752;-71.101252;
E0-001-091156385-3;2016-06-08 19:00:00;;Joe's Pub;Jesse Terry;425 Lafayette Street;New York;NY;10003;40.7291260;-73.9920822;
E0-001-092461456-4;2016-06-08 19:00:00;;Apollo Theater;Brene;253 West 125th Street;New York;NY;10027;40.8097650;-73.9499400;
E0-001-092375340-4;2016-06-08 19:00:00;;Carnegie Hall;New York City Salute to Music Middle School Concert;881 Seventh Avenue;New York;NY;10019;40.765016;-73.9799;
E0-001-089603903-7;2016-06-08 19:00:00;;PNC Bank Arts Center;DCX World Tour MMXVI;Exit 116, Garden State Pkwy;Holmdel;NJ;;39.9829850;-74.2134896;
E0-001-092980655-9;2016-06-08 19:00:00;;Arlene's Grocery;Team Wild;95 Stanton Street;New York;NY;10002;40.7213205;-73.9882117;
E0-001-091743283-8;2016-06-08 19:00:00;;Royale Nightclub;Hinder: Stripped - An Acoustic Tour;279 Tremont St;Boston;MA;02116;42.3498991;-71.0654478;
E0-001-093093753-6;2016-06-08 19:00:00;;Club Passim;Rushad Eggleston;47 Palmer Street;Cambridge;MA;02138;42.3738238;-71.1199982;
E0-001-091082944-2;2016-06-08 19:00:00;;Rockwood Music Hall;Wilson Harwood, Sarah Kervin;196 Allen Street;New York;NY;10002;40.722482;-73.9886929;
E0-001-090276561-7;2016-06-08 19:00:00;;Upstate Concert Hall (formerly Northern Lights);THE CONCRETE CONFESSIONAL TOUR Featuring: HATEBREED;1208 Route 146;Clifton Park;NY;12065;42.868706;-73.823268;
E0-001-089513113-4;2016-06-08 18:35:00;;NBT Bank Stadium (formerly Alliance Bank Stadium);Louisville Bats at Syracuse Chiefs;One Tex Simone Drive;Syracuse;NY;13208;43.0784256;-76.1652839;
E0-001-091091229-2;2016-06-08 18:35:00;;NBT Bank Stadium (formerly Alliance Bank Stadium);Syracuse vs. Louisville;One Tex Simone Drive;Syracuse;NY;13208;43.0784256;-76.1652839;
E0-001-092985792-4;2016-06-08 18:30:00;;Mercury Lounge;The Shelters;217 East Houston Street;New York;NY;10002;40.722036;-73.986806;
E0-001-092098054-8;2016-06-08 18:30:00;;The Gramercy Theatre (The Blender Theatre);¡ACTIVA TU GPS! con Bevione en New York;127 East 23rd Street;New York;NY;10010;40.7399;-73.984911;
E0-001-091930566-2;2016-06-08 18:30:00;;Artpark;Taste of Chaos: Dashboard Confessional, Taking Back Sunday, Saosin & The Early November;450 South 4th St.;Lewiston;NY;14092;43.1654888;-79.0452812;
E0-001-092578771-5;2016-06-08 18:00:00;;Bryant Park;Dance Party: Bachata;40th Street at Sixth Avenue;New York;NY;10036;40.7535540;-73.9850430;
E0-001-090704015-1;2016-06-08 18:00:00;2016-06-08 23:00:00;The Mohawk Place;Adrienne Mack-Davis w/ feleciacruz & Chuckie Campbell;47 East Mohawk Street;Buffalo;NY;;42.8868204;-78.8721049;
E0-001-092834381-3;2016-06-08 18:00:00;;The Mohawk Place;Nwm (New World Mafia)- WAY OF LIFE!;47 East Mohawk Street;Buffalo;NY;;42.8868204;-78.8721049;
E0-001-085123400-2;2016-06-08 18:00:00;;MIT Massachusetts Institute of Technology;MIT Aikido Club ( A Japanese Martial Art);77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-092557560-6;2016-06-08 18:00:00;;Grand Army Plaza;Citizenship Information Session;Flatbush Ave. at Eastern Pkwy;Brooklyn;NY;11238;40.6695973;-73.9449517;
E0-001-092898966-0;2016-06-08 16:00:00;;Museum of Modern Art;Destry Rides Again;11 West 53 Street;New York;NY;10019;40.7614006;-73.9776211;
E0-001-093075383-7;2016-06-08 16:00:00;;Boston University;K&L Gates Rising 2L Summer Happy Hour- Seattle, WA & Portland, OR;One Silber Way;Boston;MA;02215;42.3497046;-71.0999554;
E0-001-092558380-9;2016-06-08 16:00:00;;Great Scott;Holly Miranda;1222 Commonwealth Ave;Allston;MA;02134;42.3501156;-71.1306673;
E0-001-092737473-7;2016-06-08 13:30:00;;Museum of Modern Art;Skidoo;11 West 53 Street;New York;NY;10019;40.7614006;-73.9776211;
E0-001-092940253-9;2016-06-08 13:01:00;;Yankee Stadium;PARKING PASSES ONLY Angels at Yankees;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-093240305-1;2016-06-08 12:00:00;;The Egg;International Orange;1 State St.;Albany;NY;12203;42.65054022462812;-73.7582225500488;
E0-001-092550467-1@2016060810;2016-06-08 10:30:00;;Museum of Modern Art;Member Previews: Dadaglobe Reconstructed;11 West 53 Street;New York;NY;10019;40.7614006;-73.9776211;
E0-001-093146191-5;2016-06-08 08:30:00;;Boston Convention & Exhibition Center;Massachusetts and the IoT - Moving Beyond the Hype to Revenue;415 Summer Street;Boston;MA;02210;42.3471335;-71.0440874;
E0-001-092970816-9;2016-06-08 08:00:00;2016-06-08 17:00:00;Mohegan Sun Resort and Casino;WAI Operations Summit & Wire Expo 2016;1 Mohegan Sun Boulevard;Uncasville;CT;06382;41.4915974;-72.0914563;
E0-001-092997155-2;2016-06-08 07:30:00;;Dinosaur Bar-B-Que (Rochester);Rochester West Business Networking Event for June 2016;99 Court Street;Rochester;NY;14604;43.1533715;-77.6084522;
E0-001-089647299-5;2016-06-08 00:00:00;;The Metropolitan Museum of Art;Ancestors, Spirits and Deities in the Arts of Africa, Oceania and the Americas;1000 Fifth Avenue;New York;NY;10028;40.7792134;-73.9634699;
E0-001-089645088-7;2016-06-08 00:00:00;;The Metropolitan Museum of Art;American Paintings and Sculpture;1000 Fifth Avenue;New York;NY;10028;40.7792134;-73.9634699;
E0-001-089606632-3;2016-06-08 00:00:00;;Yankee Stadium;Yankee Stadium Tours;One East 161st Street;Bronx;NY;10456;40.8291892;-73.9264926;
E0-001-092582284-1;2016-06-08 00:00:00;;MIT Massachusetts Institute of Technology;MIT Short Programs - Evaluating Real Estate Markets;77 Massachusetts Avenue;Cambridge;MA;02139;42.359089;-71.093412;
E0-001-092457582-1;2016-06-07 22:00:00;;Arlene's Grocery;Seth Adam;95 Stanton Street;New York;NY;10002;40.7213205;-73.9882117;
E0-001-092387799-9;2016-06-07 22:00:00;;Club Metronome;Fiddlehead Brewing Company Presents Dead Set Tuesdays: A weekly Grateful Dead jam with special guests;Main St.;Burlington;VT;05401;44.4762452;-73.2037218;
E0-001-091522903-6;2016-06-07 21:00:00;;Great Scott;Day Wave;1222 Commonwealth Ave;Allston;MA;02134;42.3501156;-71.1306673;
E0-001-092018260-5;2016-06-07 21:00:00;;The Met;Catfish & The Bottlemen;1005 Main Street;Pawtucket;RI;02860;41.86307352162105;-71.40027875106506;
E0-001-092560009-0;2016-06-07 21:00:00;;Borgata Hotel Casino & Spa;Dr. Bill, Artie Januario, Al Lubel;One Borgata Way;Atlantic City;NJ;08401;39.3783892;-74.4353557;
E0-001-093208829-6;2016-06-07 20:30:00;;Knitting Factory;Adrian Daniel, Liana Bank$, Jay Bel;361 Metropolitan Avenue;Brooklyn;NY;11211;40.7140955;-73.9559650;
E0-001-092663414-6;2016-06-07 20:30:00;;Higher Ground;Conor Oberst;1214 Williston Rd;South Burlington;VT;05403;44.4688870;-73.1756400;
E0-001-091578431-1;2016-06-07 20:00:00;;B.B. King Blues Club and Grill;GARY U.S. BONDS 8th Annual Birthday Bash w/ Special Guests;237 W 42nd Street;New York;NY;10036;40.7566714;-73.9884173;
E0-001-093210714-8;2016-06-07 20:00:00;;Highline Ballroom;Jordan Smith;431 W Sixteenth Street;New York;NY;10011;40.743009035190596;-74.00586620370484;
E0-001-093104077-6;2016-06-07 20:00:00;;Blue Note;BLUE NOTE JAZZ FESTIVAL PRESENTS: DIZZY GILLESPIE AFRO CUBAN ALL-STARS at SUBROSA;131 W Third Street;New York;NY;10012;40.7309012;-74.0006340;
E0-001-092375350-1;2016-06-07 20:00:00;;Carnegie Hall;Boston Philharmonic Youth Orchestra;881 Seventh Avenue;New York;NY;10019;40.765016;-73.9799;
E0-001-093188088-2;2016-06-07 20:00:00;;Union Hall;Life Is Pain;702 Union Street;Brooklyn;NY;11215;40.676133223336144;-73.98004612268448;
E0-001-093262887-2;2016-06-07 20:00:00;;Harvard University;The Story Collider;1350 Massachusetts Ave;Cambridge;MA;02138;42.373049;-71.118499;
E0-001-093251021-8;2016-06-07 20:00:00;;Bug Jar;Chris Cohen (Captured Tracks Records) w/ Light Feelings / & TBA;219 Monroe Avenue;Rochester;NY;14607;43.1500594;-77.6000129;
E0-001-093221860-2;2016-06-07 20:00:00;;Higher Ground;Jeremy Loops;1214 Williston Rd;South Burlington;VT;05403;44.4688870;-73.1756400;
E0-001-092273895-8;2016-06-07 20:00:00;;Rockwood Music Hall;Wyland;196 Allen Street;New York;NY;10002;40.722482;-73.9886929;
E0-001-091352331-8;2016-06-07 20:00:00;;Boston Symphony Hall;Mandy Patinkin & The Boston Pops;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-091434855-6;2016-06-07 20:00:00;;Boston Symphony Hall;An Evening with Mandy Patinkin;301 Massachusetts Avenue;Boston;MA;;42.3429170;-71.0856849;
E0-001-092292047-0;2016-06-07 20:00:00;;The Haunt;Houndmouth;702 Willow Avenue;Ithaca;NY;14850;42.4514020;-76.5050240;
E0-001-091950245-0;2016-06-07 19:30:00;;The Gramercy Theatre (The Blender Theatre);Rebelution;127 East 23rd Street;New York;NY;10010;40.7399;-73.984911;
E0-001-092539606-3;2016-06-07 19:30:00;;Wilbur Theatre;Up, Up and Away  Starring Marilyn McCoo, Billy Davis Jr. and The Next Dimension;246 Tremont Street;Boston;MA;02116;42.3507536;-71.0647817;
E0-001-091243477-0;2016-06-07 19:30:00;;Santos Party House;Pro Pain - 25 Years of Pro-Pain Tour 2016;96 Lafayette Street;New York;NY;10013;40.7176003;-74.0013201;
