District,Type,Latitude,Longitude,Subtype,Date,Time,Misdemeanor/Felony,Week
Queens North,Felony Assault,40.7497401,-73.8985699,Unclassified,02/29/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7607801,-73.8281203,Unclassified,03/05/16,16:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7045603,-73.9106599,Unclassified,03/01/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7386445,-73.8882352,Strangulation 1s..,03/06/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7560600,-73.9428203,Unclassified,03/05/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7560600,-73.9428203,Unclassified,03/05/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Felony Assault,40.7741703,-73.9031001,Strangulation 1s..,03/03/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Rape,40.7619703,-73.9253799,Rape 1,02/29/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Rape,40.7279059,-73.8732415,Rape 1,03/04/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Rape,40.7434137,-73.8839100,Rape 1,03/03/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7131210,-73.8754848,Commerical Day,03/06/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7131210,-73.8754848,Residence Day,03/05/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7610578,-73.7898543,Residence Day,03/01/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7440498,-73.8816498,Residence Day,03/03/16,13:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7558502,-73.8825799,Residence Night,03/04/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7669800,-73.9168900,Residence Night,02/29/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7682274,-73.9319835,Truck Night,03/03/16,08:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7412797,-73.8748001,Residence Night,03/04/16,00:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7496873,-73.7878472,Residence Night,03/05/16,05:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7876303,-73.8226701,Residence Day,03/06/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7379736,-73.8826072,Residence Day,03/02/16,00:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7448062,-73.9032571,Residence Day,03/03/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7459897,-73.7607097,Residence Day,02/29/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7467786,-73.8667608,Residence Day,03/04/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7506084,-73.9394328,Commercial Night,03/01/16,12:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7371397,-73.8803503,Residence Day,03/02/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7670088,-73.9234905,Residence Day,03/04/16,02:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.6996978,-73.9055042,Residence Night,03/04/16,16:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7003327,-73.8914228,Residence Night,03/01/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7030998,-73.9026401,Residence Night,03/04/16,04:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7276997,-73.8517801,Residence Night,03/01/16,03:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7635613,-73.9218738,Residence Day,03/03/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Burglary,40.7691163,-73.7999558,Residence Day,03/01/16,12:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.6995801,-73.9022398,From Motorcycle,03/06/16,10:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7106697,-73.8655800,From Motorcycle,03/02/16,12:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7337501,-73.8643334,From Retail Stor..,03/01/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7337501,-73.8643334,From Store- Shop..,02/29/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7354079,-73.8600592,By False Promise..,03/04/16,03:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7360400,-73.8719697,By Open Credit C..,03/05/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7457798,-73.8854800,Bank Acct Compro..,03/01/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7473512,-73.8867178,From Eatery Una..,02/29/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7484801,-73.7659098,By Bank Account ..,02/29/16,13:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7499903,-73.7737611,By Acquiring Los..,03/01/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7502360,-73.7573599,Credit Card Acco..,03/04/16,10:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7536564,-73.9146150,By Open Credit C..,03/03/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7549000,-73.8738801,Credit Card Acco..,03/02/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7582276,-73.9173964,From Open Areas..,02/29/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7639001,-73.9149997,Bank Acct Compro..,02/29/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7647274,-73.8708548,By False Promise..,03/02/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7754303,-73.9002201,From Motorcycle,03/03/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7761303,-73.9107002,Bank Acct Compro..,03/02/16,11:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7761303,-73.9107002,From Store- Shop..,02/29/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7804198,-73.8211823,From Open Areas..,03/04/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7094097,-73.9163999,By Theft Of Cred..,03/03/16,11:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7276361,-73.8545068,Of Vehicle Motor..,02/29/16,10:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7292098,-73.8714903,From Store- Shop..,03/01/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7305797,-73.7544997,From Motorcycle,02/29/16,09:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7351655,-73.8978292,By Open Credit C..,03/06/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7395303,-73.9213197,By Bank Account ..,03/04/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7399651,-73.8282268,Bank Acct Compro..,03/06/16,13:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7405986,-73.8102439,By Open Credit C..,03/03/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7424901,-73.9566699,From Truck Unat..,03/01/16,11:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7468002,-73.9432164,Personal Electro..,03/02/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7490199,-73.9544597,From Building (N..,03/04/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7531402,-73.8726121,From Building (N..,03/03/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7571791,-73.8339565,From Retail Stor..,03/06/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7571791,-73.8339565,From Person Pic..,03/05/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7621008,-73.8428327,From Motorcycle,03/05/16,11:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7699244,-73.7692569,From Motorcycle,03/06/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7699244,-73.7692569,From Motorcycle,03/06/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7787202,-73.8248884,By Open Credit C..,03/01/16,09:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7815763,-73.7843326,By Open Credit C..,03/04/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7070967,-73.8972272,By False Promise..,03/01/16,16:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7187901,-73.8742201,By Open Credit C..,02/29/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7358321,-73.7465046,By Bank Account ..,03/01/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7545092,-73.8775951,Credit Card Acco..,03/01/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7546800,-73.8547701,From Person Unc..,02/29/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7556597,-73.9456802,Bank Acct Compro..,03/02/16,13:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7576499,-73.8251699,Credit Card Acco..,02/29/16,10:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7605676,-73.9154863,By Theft Of Cred..,03/05/16,03:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7624303,-73.8275202,From Residence ..,02/29/16,13:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7639455,-73.9226738,By False Promise..,02/29/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7639455,-73.9226738,By False Promise..,02/29/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7650787,-73.7828798,Bank Acct Compro..,02/29/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7654578,-73.8814737,Bank Acct Compro..,03/02/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7742199,-73.9318199,By Identity Thef..,03/02/16,13:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7070098,-73.9006600,Personal Electro..,02/29/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7175703,-73.8360100,Credit Card Acco..,03/04/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7195510,-73.8591260,Personal Electro..,03/06/16,16:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7201701,-73.8447902,Credit Card Acco..,03/03/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7290898,-73.8945600,By Open Credit C..,03/02/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7342280,-73.8720497,From Retail Stor..,03/05/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7350402,-73.8755002,Credit Card Acco..,03/03/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7350402,-73.8755002,Credit Card Acco..,03/03/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7350402,-73.8755002,Credit Card Acco..,03/03/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7350402,-73.8755002,Credit Card Acco..,03/03/16,12:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7350402,-73.8755002,Credit Card Acco..,03/03/16,12:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7431759,-73.9564385,By Open Credit C..,03/03/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7431759,-73.9564385,By Bank Account ..,03/02/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7446399,-73.8335498,Of Vehicle Motor..,03/04/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7547303,-73.8651502,From Retail Stor..,03/01/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7567802,-73.8736300,By Acquiring Los..,03/06/16,02:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7602101,-73.8767400,By False Promise..,03/04/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7684002,-73.8085502,By False Promise..,02/29/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7047903,-73.8621099,From Motorcycle,03/01/16,09:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7128201,-73.9029399,Credit Card Acco..,03/01/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7303320,-73.7553805,From Motorcycle,03/01/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7400753,-73.8898716,Credit Card Acco..,03/03/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7421602,-73.7589300,By Open Credit C..,02/29/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7421913,-73.9188823,From Person Pur..,03/06/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7424038,-73.7534893,By Open/Compromi..,03/02/16,16:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7448238,-73.9316564,From Building (N..,03/01/16,09:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7460789,-73.9285580,Bank Acct Compro..,02/29/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7588741,-73.9300998,Credit Card Acco..,03/03/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7686698,-73.8924900,From Residence ..,03/02/16,13:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7730888,-73.8990894,From Person Unc..,03/01/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7764502,-73.9016598,From Person Unc..,03/06/16,05:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7014898,-73.9054698,Credit Card Acco..,02/29/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7127201,-73.8793240,From Person Pic..,03/05/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7404100,-73.8870900,By Open Credit C..,03/05/16,12:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7404100,-73.8870900,By Bank Account ..,03/02/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7426798,-73.9159499,By False Promise..,03/03/16,11:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7464025,-73.9502866,Bank Acct Compro..,03/03/16,09:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7512602,-73.8716599,From Residence ..,03/03/16,09:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7526603,-73.9398598,From Person Unc..,03/04/16,02:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7542383,-73.8979800,From Open Areas..,03/04/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7578497,-73.8992297,By Open Credit C..,02/29/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7599250,-73.8984536,Of Vehicle Motor..,03/02/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Grand Larceny,40.7704803,-73.8342297,From Open Areas..,03/04/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Misd. Sex Crime,40.7465545,-73.8261984,Sex Abuse 3 2,03/02/16,18:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Misd. Sex Crime,40.7509390,-73.8731549,Sex Abuse 3 2,03/03/16,01:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Misd. Sex Crime,40.7492600,-73.8684500,Sex Abuse 3 2,03/01/16,21:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Misd. Sex Crime,40.7504200,-73.8740203,Sex Abuse 3 2,03/03/16,22:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Misd. Sex Crime,40.7652979,-73.8648585,Sex Abuse 3 2,02/29/16,03:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.6995497,-73.9110624,Personal Electro..,02/29/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7309297,-73.8608500,Personal Electro..,03/02/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7342280,-73.8720497,Personal Electro..,03/04/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7559601,-73.8196103,Personal Electro..,03/05/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7171600,-73.8466799,Personal Electro..,03/03/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7413501,-73.9014801,Home Invasion,02/29/16,08:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7475098,-73.8767903,Personal Electro..,03/03/16,04:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7510469,-73.8722698,Personal Electro..,03/05/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7522616,-73.8682017,Personal Electro..,03/01/16,04:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7522616,-73.8682017,Personal Electro..,02/29/16,07:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7548056,-73.9440186,Taxicab Licensed,02/29/16,06:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.6914331,-73.8906209,Open Area Unclas..,02/29/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7370398,-73.8593902,Personal Electro..,03/02/16,12:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7483491,-73.8205176,Personal Electro..,03/03/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7529500,-73.8924799,Personal Electro..,03/05/16,04:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7616001,-73.9245900,Taxicab Licensed,03/05/16,08:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7641697,-73.9476603,Home Invasion,03/02/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7429997,-73.8916001,Open Area Unclas..,03/06/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7433712,-73.8276493,Pocketbook,03/03/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7507198,-73.8587599,Personal Electro..,03/01/16,04:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7508892,-73.8554746,Personal Electro..,03/01/16,12:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7619728,-73.9253796,ROBBERY SHOPLIF..,03/04/16,11:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7449999,-73.8617197,Open Area Unclas..,03/06/16,04:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7519797,-73.8828300,Open Area Unclas..,03/03/16,16:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7557574,-73.7393311,ROBBERY SHOPLIF..,03/03/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7144201,-73.9142199,Neckchain,02/29/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7490278,-73.8153858,Pocketbook,03/05/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7646398,-73.9165903,Bank,03/04/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7650897,-73.8290899,Personal Electro..,03/01/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Robbery,40.7694282,-73.9102312,Personal Electro..,03/06/16,06:00,Felony,Week of 02/29/16 - 03/06/16
Queens North,Misd. Assault,40.6995546,-73.9110566,Assault 3,03/05/16,02:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Misd. Assault,40.7468399,-73.8914298,Assault 3,03/03/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Misd. Assault,40.7473512,-73.8867178,Assault 3,03/05/16,09:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Misd. Assault,40.7530119,-73.8653801,Assault 3,03/06/16,05:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Misd. Assault,40.7539842,-73.9003030,Assault 3,03/03/16,16:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Misd. Assault,40.7600544,-73.9416298,Assault 3,03/01/16,03:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Misd. Assault,40.7612095,-73.8863953,Assault 3,03/06/16,15:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Misd. Assault,40.7686302,-73.9250902,Assault 3,03/01/16,03:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Misd. Assault,40.7407299,-73.9153900,Assault 3,03/06/16,19:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Misd. Assault,40.7418389,-73.8809763,Assault 3,03/03/16,09:00,Misdemeanor,Week of 02/29/16 - 03/06/16
Queens North,Misd. Assault,40.7418389,-73.8809763,Assault 3,03/03/16,08:00,Misdemeanor,Week of 02/29/16 - 03/06/16
